,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42
0,0.014438873691826868,0.005622150783632487,0.0032409702442554025,-0.0009980190437960345,-0.005183894154513849,-0.0012106283654702119,0.0033832970131199343,0.003041749299341054,0.004460763962698444,0.0060187657350880795,0.00945713523273646,0.0033833320460725604,0.0048459571106810205,-0.0032631992812910283,0.0020796803669708547,0.009581772827677767,0.06529249934617491,0.0067995300260992025,0.0022800764522707736,0.018149900622806976,0.0005259557106527551,-0.0003945630054828846,0.012151406500355994,0.02217161091992361,0.008177046130493621,0.002980593886261287,0.009670479261510427,0.013234193729169669,-0.0014547579456236062,0.0007889462003359106,0.008325291674889428,0.0013837730919019882,0.006644968103877724,-0.0016216743356530076,0.011267407542382223,0.0008753451399783696,0.004180216834738375,0.002595746963928409,-0.0014638505249173082,0.00994606502721349,0.0026029155602629744,0.004421332037101831,-0.017261389213826323
1,0.005622150783632487,0.016889905576135303,-0.001912973470505161,0.00594347556054641,-0.005940984975246474,-5.671406323840745e-05,0.015570204757186328,0.004386646071847102,0.016613179401978928,0.004169998286657137,-0.0016961426984631602,0.015435425270304073,0.008552334537511046,-0.0013030301795098752,-0.0006914453292987047,0.0008398993361552145,0.2256391784810701,0.0029590010467652264,-0.00180893375648101,0.008294918081260838,0.007914826307676353,0.007686726489423078,0.059350452098400404,-0.04256820194257347,0.0016016435480578628,-0.000583703571505086,0.018047670464591742,0.008964061834403417,0.008515990034780038,0.0027782556431414523,-0.0034922307023264564,-0.004441408571657428,0.008888156559787683,-0.0003157361346748866,0.01161873025990547,-0.004157617226390167,0.004179264097662354,-0.0003324483413598318,0.005334409619381145,0.008423198936950902,-0.00034678555443633816,0.007196412826877767,-0.012135284254263766
2,0.0032409702442554025,-0.001912973470505161,0.008927403955203616,-0.0004695096324882094,-0.0031807866233350963,0.004366066216230544,0.002625942547298258,-1.2934423992926626e-05,0.0028473665986959,0.008678846045261784,0.020876561055291103,0.0025108886783251814,0.0055204205728285535,0.0038992471898306328,0.005046229326057663,0.008919566809516766,-0.009369364956262095,0.0057729704663229365,0.00749185933832812,0.010333062202522988,0.0006062866026028248,-0.0003413689708341145,-0.009926835737951053,0.027423774550531563,-0.0008731488675483499,0.0043285000519908004,0.003460667536882229,0.0045174924523299865,0.002901971569075315,0.004020699762620481,0.00560884357890838,0.013616086598054054,0.00726506474010861,0.0006913722930095847,0.0032055547014019623,0.0016340455742476884,0.0028051150101772717,0.007077809666744603,0.003083169805760717,-0.004507882530336849,0.0070985006840076185,0.004826799595971783,-0.0057930893520654345
3,-0.0009980190437960345,0.00594347556054641,-0.0004695096324882094,0.05112725726360757,0.012767032650176974,-0.015715472629856432,-0.013695340747969511,-0.006177604662515133,0.0021818911895899185,0.003113227221420688,-0.016168793467127938,-0.01397442515317099,-0.006022570862413748,0.006854511801474941,0.0020637133288967705,-0.005919544607503049,0.020770534218622495,0.010041043026237602,-0.0009075177859482313,0.021980025920034098,0.0006326590246905248,0.008072689082905789,-0.02016495701475365,-0.03941669202201222,-0.01070680577154751,-0.005229384116071487,0.01916616984087565,-0.0079578294715707,0.012130856017007077,-0.0023445720850622876,-0.010660605628005101,-0.001341360823436184,-0.003074031325166572,0.010104862398493352,0.003375152498478059,0.0004333001187232706,-0.0030365310543054797,-0.00458461635785628,-0.0015285441572461444,0.0358414463548514,-0.004591095464043987,-0.007416824838404145,-0.01680118450320161
4,-0.005183894154513849,-0.005940984975246474,-0.0031807866233350963,0.012767032650176974,0.10556951682992884,-0.016910186357426592,-0.006627647060359943,0.023169633945528602,-0.014737565844711593,-0.02968881825391785,-0.026390298088655974,-0.006367792848039648,0.0013847447409576705,0.011808406010079125,2.3701560361008854e-06,-0.010889359526679479,-0.11896735510303036,0.00616895499252972,-0.0178516303069536,-0.003748643005595641,0.0010054224727239665,0.0038885774301392704,0.004004017185701579,-0.10797643355447267,-0.006818761673596334,-0.016421741554948906,0.013636936264160085,-0.01032119827967854,0.004457822116223591,0.00021918512502545036,0.005863909406244931,-0.008582139248330048,0.002410973530288104,0.03272116920964884,0.0001002284117738302,0.012472674924318276,0.018328444780604834,0.005099176713317385,0.00030876448022152975,0.016687882881558782,0.005074876122757917,-0.005561013749744309,-0.010117227125929888
5,-0.0012106283654702119,-5.671406323840745e-05,0.004366066216230544,-0.015715472629856432,-0.016910186357426592,0.025602975509419618,0.012093986224063939,-0.0016122326553658492,0.0036687960971647795,0.01034917677405704,0.008678353931993734,0.011256497174170557,0.005660330020742043,0.000481830637197446,0.0076487023673933695,0.010053004215932701,0.07756934598241155,-0.0005308761547233107,0.014998294775249072,0.004848009668040719,0.003244147563604441,-0.003234291103925901,0.0395357941474207,-0.01989801568408091,0.0030443280936736207,0.007733494514668892,-0.0043733478086714385,-0.0010508891988364102,-0.002765927697317402,0.0023231668184937556,0.002825856469796378,0.015265812368927507,0.005536891160049588,-0.0017274065741340633,0.0018151780868881891,-0.0018793094581815754,0.0032419022253499384,0.015487379076527568,0.006901751663202242,-0.014813611744727898,0.015531735891816445,0.011811858866693054,0.030549503432117948
6,0.0033832970131199343,0.015570204757186328,0.002625942547298258,-0.013695340747969511,-0.006627647060359943,0.012093986224063939,0.06287536523963498,0.0001313739089640219,0.016477604245383044,0.012191104129714284,0.021135816908605862,0.061421608082516795,0.011828479381022054,0.0025276690991921672,0.006624361826606808,0.013497512616707391,0.11992383147284774,0.00248292800512784,-0.006642739513043308,-0.0015456273389593924,0.007336151562251629,0.0131200233553176,0.19708159103573275,-0.004010725918604365,-0.007347522844649353,-0.002890704227294761,0.010882841592053263,0.01700722728410025,0.008297084336965377,0.0038634759361184487,0.009065327024704545,0.030726731184765963,0.012150509665580215,0.0028585729962861094,0.01536909603901718,0.00020882251316018497,0.008295911049777971,-0.00020050336265020675,0.018908522129348022,-0.016121879291558755,-0.00018398193643271685,0.014328633716058923,-0.012746694424416494
7,0.003041749299341054,0.004386646071847102,-1.2934423992926626e-05,-0.006177604662515133,0.023169633945528602,-0.0016122326553658492,0.0001313739089640219,0.022386781321692376,-0.007550938828656055,-0.011677748389333272,-0.005728573815427858,0.0003016270276458396,0.014641518459681905,0.007176049957650281,0.0032743621321527955,-0.009845141716829355,-0.07884973815210387,0.0037371574899187645,-0.007018685024121705,0.00019265961641142069,0.004500685505641117,-0.004329862399180583,0.028686934431593373,0.01067641624641829,0.005736628579847572,-0.002458684935069943,-0.00034324855294872445,-0.0007741756552629795,-0.0004139815458037105,0.0074662744440804965,0.003807733143774185,-0.015084489864017501,0.006675108323580571,0.0015397227520776015,0.0014850349026957982,-0.0032410796947513125,0.0026398619891196203,0.010737855807964013,-0.004972504688836641,0.0003889940296595939,0.010722206572730309,0.004456998147268432,-0.007704305272232608
8,0.004460763962698444,0.016613179401978928,0.0028473665986959,0.0021818911895899185,-0.014737565844711593,0.0036687960971647795,0.016477604245383044,-0.007550938828656055,0.05400713495100942,-0.005105172551125743,0.0015738338106706096,0.01657373769442366,-0.004289938409964007,-0.004135514992919481,-0.003747809698450117,0.0008069075347551564,0.6191115132590264,0.008907042301237893,0.013165903283687943,0.016626780227043017,0.011532031194529184,0.008531268419132305,0.011975086412700986,0.021333529186360074,0.0027862663539005746,0.008008382614144847,0.034069431444366104,0.004649902316227226,0.013512242503897516,0.003871392216799471,-0.0016363570814016861,-0.015675413644154812,0.010554941862448913,-0.005329774680066467,0.014099782720549837,0.005218829280038428,0.022493152001732145,-0.0046288357494819405,0.012255307727741164,-0.003098110279612261,-0.00461855185351853,0.01199331089928055,-0.016453292613664565
9,0.0060187657350880795,0.004169998286657137,0.008678846045261784,0.003113227221420688,-0.02968881825391785,0.01034917677405704,0.012191104129714284,-0.011677748389333272,-0.005105172551125743,0.1258072999300321,0.029754165117424985,0.012267798282804467,0.0045520967046536786,-0.00831041641617204,0.004601854100916926,0.09214619262825191,-0.057631555441943406,0.014575713392498368,0.03768576961484759,0.008671452963662542,-0.006676387750768365,0.0032083419355402915,-0.025243745938043866,0.25734241244446765,-0.018120750291951964,0.03393964262826308,-0.00024410531226850152,0.02114330244562246,0.014694352583837372,0.011103626271571066,0.01937527259198517,0.15556453316064206,0.02756300669291801,0.018499237810921533,-0.002720705036874388,0.02067928072870011,-0.008551886343043378,-0.010730646332583632,0.0018662849080354326,-0.0078039506936200265,-0.010737724147334003,0.02795884794817836,0.006147921745213711
10,0.00945713523273646,-0.0016961426984631602,0.020876561055291103,-0.016168793467127938,-0.026390298088655974,0.008678353931993734,0.021135816908605862,-0.005728573815427858,0.0015738338106706096,0.029754165117424985,0.1034260441441773,0.020948760324823755,0.014737499975660916,0.007590063650701571,0.0008067322253208789,0.027180764461666444,-0.04133915794738252,0.0070319165550141605,0.014606035455096941,-0.0006206432394200497,-0.0013743172221082644,0.00041636909302886487,-0.01752480694395554,0.013868024738438876,-0.013718415486159445,0.0034310233646908084,0.0038510336323539446,0.03325220467900675,0.020679533620936958,0.004958522778561506,0.008985191775153221,0.03962949652019067,0.029088975806193254,-0.00477029229360766,0.008921603089423113,-0.007091997490954798,-0.0031413473844639785,-0.004085480437808441,0.011408866812612944,-0.017630010740345196,-0.004082679909154236,0.005423261365006599,-0.00731106081024733
